,importe,fecha,agente
1243,5.0836129232829623e-05,2021-02-21,3348
1244,0.0009135293249393121,2021-03-02,3349
1245,5.406910075780675e-05,2021-03-21,3348
1246,0.00023346240228367196,2021-03-24,3349
1247,1.2037386849168176e-06,2021-03-18,854
1248,8.115265175174038e-05,2021-03-26,3492
1249,0.000723943366083524,2021-03-31,3348
1250,2.7320664313440377e-05,2021-03-28,3348
1251,0.00014104464866921554,2021-04-02,3348
1252,0.0002829824546125286,2021-04-03,3349
1253,0.00016779330262049953,2021-04-03,3348
1254,0.0007363851044484383,2021-04-07,3492
1255,0.0010766497520322594,2021-04-08,3349
1256,0.0004920263832809064,2021-04-10,3349
1257,6.416248875130016e-08,2021-04-09,854
1258,3.856951676784718e-07,2021-04-13,854
1259,0.00021648059688394438,2021-04-20,3348
1260,0.000192458207469574,2021-04-25,3349
1261,1.1531970538946142e-06,2021-04-25,3492
1262,0.00028109262934301014,2021-05-01,3348
1263,0.00012259695334611133,2021-04-29,3492
1264,0.00027884088282230157,2021-05-02,3348
1265,7.411045900668788e-05,2021-04-27,3492
1266,0.0010806281751666892,2021-05-05,3349
1267,0.0005956556089392165,2021-05-03,3348
1268,0.0003230407734003784,2021-05-10,3348
1269,0.0005393844496796692,2021-05-08,3349
1270,0.0011921773283725175,2021-05-10,3492
1271,0.00012624377487288879,2021-05-09,3492
1272,0.0002776362884733786,2021-05-07,3348
1273,0.00015551254605001443,2021-05-12,854
1274,0.0004779098703775045,2021-05-14,3349
1275,0.0001529336280861365,2021-05-12,3492
1276,6.247315561299516e-05,2021-05-21,854
1277,6.311147890965457e-05,2021-05-15,3492
1278,0.00023816811314797924,2021-05-30,3349
1279,0.00015149947775711868,2021-05-26,3348
1280,6.502228538891689e-05,2021-05-23,3348
1281,7.835742931412713e-05,2021-05-26,854
1282,0.0004431084926976757,2021-05-27,3349
1283,6.835778269823181e-05,2021-05-27,854
1284,7.508761499003493e-05,2021-05-31,854
1285,4.2065017090461904e-07,2021-05-24,3492
1286,4.33167078429098e-06,2021-05-23,3492
1287,0.0012253492447710493,2021-06-01,3349
1288,0.00034870010140932746,2021-06-02,3348
1289,0.0008858527474902931,2021-06-04,3349
1290,0.00010939490108302324,2021-06-04,854
1291,0.00012131288279026403,2021-06-06,3348
1292,4.249384634225055e-05,2021-06-05,854
1293,0.00022207213750156726,2021-06-10,3348
1294,0.00011021280301556991,2021-06-15,854
1295,6.420076791685248e-05,2021-06-12,3492
1296,0.0009708081465533812,2021-06-30,3349
1297,8.122607059620363e-05,2021-07-02,854
1298,0.0004864711273314401,2021-07-02,3492
1299,0.00011375440659691579,2021-07-05,854
1300,0.000980693480972345,2021-07-06,3492
1301,3.9239037943523345e-05,2021-07-17,3348
1302,5.8480633516008013e-05,2021-07-22,3492
1303,0.0006144273854656981,2021-07-22,3349
1304,0.0004027209628263157,2021-07-23,3349
1305,0.00013341051700366602,2021-07-28,3348
1306,0.0001971556715385795,2021-07-30,3492
1307,0.0001223827849544634,2021-07-27,854
1308,0.0004955428853327856,2021-08-03,3492
1309,8.142016679286724e-05,2021-08-07,854
1310,0.00015162275288061833,2021-08-06,854
1311,0.00026861738670497134,2021-08-11,3492
1312,0.00022502323442494932,2021-08-10,854
1313,0.0001370707213617344,2021-08-08,3492
1314,0.0006610393149030227,2021-08-17,3349
1315,0.00012849883734811533,2021-08-17,3348
1316,0.0001129897692357659,2021-08-19,3348
1317,6.670251811986597e-05,2021-08-14,3348
1318,8.730347242098163e-05,2021-08-20,854
1319,3.8998936981827143e-05,2021-08-21,3348
1320,0.0005089586463502616,2021-08-24,3349
1321,8.437462686566444e-05,2021-08-26,3492
1322,0.00011695940385955173,2021-08-24,3348
1323,1.0731709238200768e-05,2021-08-22,3492
1324,0.0006979999227413377,2021-09-01,3492
1325,0.0004603989937642857,2021-09-02,3492
1326,0.00039528025226520435,2021-09-06,3348
1327,0.0009050552451683563,2021-09-06,3492
1328,0.0003086156694796488,2021-09-12,3349
1329,0.00031453793141749303,2021-09-09,3348
1330,0.0005676416413258035,2021-09-09,854
1331,0.00043657998357766754,2021-09-11,3349
1332,0.0001457286170495672,2021-09-13,3492
1333,0.0007586053977513724,2021-09-14,3349
1334,0.0007406247595468079,2021-09-15,3349
1335,0.0001657122005364386,2021-09-15,3348
1336,0.00010537047933941715,2021-09-22,3348
1337,4.850240107173981e-05,2021-09-21,3492
1338,0.00012098047476545495,2021-09-16,3348
1339,0.00047718778639803367,2021-09-17,3349
1340,0.000533884393292386,2021-09-23,3349
1341,0.00010342046621227448,2021-09-29,3348
1342,0.000646470127013022,2021-10-01,3492
1343,0.0006584390627936476,2021-09-28,3349
1344,0.00043234657051744374,2021-10-06,3348
1345,0.0008538976961139624,2021-10-13,854
1346,0.0002802932483296956,2021-10-12,3348
1347,0.0008061251087250778,2021-10-14,3349
1348,0.0005272755728209679,2021-10-18,854
1349,8.33930509775948e-05,2021-10-18,3492
1350,0.00013514373524053266,2021-10-15,3492
1351,0.0002719074620036368,2021-10-23,3349
1352,0.0007467701384392041,2021-10-29,3349
1353,6.501382108669746e-05,2021-10-27,3492
1354,0.0005540365036013861,2021-11-02,854
1355,0.00048315445873416525,2021-11-03,3348
1356,0.0005930901805081363,2021-11-03,3492
1357,0.0005163635380363324,2021-11-07,3349
1358,0.0003304570411086321,2021-11-08,3348
1359,0.00015256373089731555,2021-11-06,3348
1360,0.0009474175059812917,2021-11-15,3349
1361,9.510180949763587e-05,2021-11-15,3492
1362,0.0001046341301892726,2021-11-17,3348
1363,4.397333249993164e-06,2021-11-21,3492
1364,0.00029763459471623163,2021-11-28,3349
1365,7.281474977879488e-05,2021-11-24,3492
1366,4.0342349991052776e-05,2021-11-27,3348
1367,0.0009862289335325462,2021-11-30,3349
1368,0.0002283132625287175,2021-11-30,854
1369,0.0003050909534637007,2021-12-01,854
1370,0.0007131558868404695,2021-12-03,3492
1371,0.0003038697916539002,2021-12-10,3348
1372,0.00028365908169816496,2021-12-15,854
1373,2.253494783857906e-05,2021-12-12,3492
1374,0.00019912246142570912,2021-12-17,3348
1375,0.00025200328906122395,2021-12-29,854
1376,0.0006862209546298445,2021-12-28,3349
1377,0.00027693935321827177,2021-12-27,3348
1378,0.00024305528223625457,2021-12-23,3348
1379,0.00012695856005890636,2022-01-01,3348
1380,5.863329874876559e-05,2022-01-01,3492
1381,0.000695491068680316,2021-12-30,3349
1382,0.0007267878107469892,2022-01-03,3492
1383,0.0003087719030570269,2021-12-30,3348
1384,0.0002747600262413765,2022-01-02,3348
1385,0.00013334097429663124,2022-01-02,3492
1386,0.000425962003782015,2022-01-04,854
1387,0.0012393973661125183,2022-01-06,3492
1388,0.0008779138824772761,2022-01-08,3492
1389,0.0003147486238023629,2022-01-12,854
1390,0.00034430324010830657,2022-01-12,3492
1391,0.0007266254623524926,2022-01-19,3349
1392,0.0002460921220281313,2022-01-19,854
1393,0.00018699743365239698,2022-01-14,3492
1394,4.507986611218458e-05,2022-01-16,854
1395,9.19442779898944e-05,2022-01-20,3492
1396,0.00022470279748841853,2022-01-24,3348
1397,0.0003648224097564381,2022-01-22,3349
1398,0.0003225186665121557,2022-02-01,854
1399,0.0006309861665859954,2022-01-28,3349
1400,0.0007467327395610827,2022-01-31,3348
1401,0.0007509577416698404,2022-02-02,3348
1402,0.001227829010359765,2022-02-04,3349
1403,0.0007746853291846806,2022-03-05,3349
1404,0.0007881862154330834,2022-02-07,3348
1405,0.0002955495180010437,2022-02-18,3348
1406,0.0007705572571870114,2022-02-23,3349
1407,0.0002924662179107785,2022-02-11,3492
1408,0.0006554160449508011,2022-03-01,3349
1409,0.0013234501484025434,2022-03-03,3349
1410,0.0013706267545253864,2022-03-04,3349
1411,0.00025388264732331906,2022-03-04,854
1412,0.0004714434697422424,2022-03-05,3348
1413,0.000912074650985858,2022-03-07,3348
1414,0.001001051223552452,2022-03-07,3492
1415,0.00042599900047753407,2022-03-08,854
1416,0.0005452680323213109,2022-02-26,3349
1417,0.00010650860070157696,2022-02-13,3348
1418,1.4015858499336587e-05,2022-02-20,3492
1419,0.001214557801156628,2022-03-10,3349
1420,0.0006988906053612591,2022-03-23,3349
1421,0.001268221409513347,2022-04-01,3349
1422,0.0011271793298881021,2022-04-01,3348
1423,0.00012503667098660474,2022-04-02,854
1424,0.0006409285596357025,2022-04-08,3348
1425,0.00033398762981135644,2022-03-21,3348
1426,3.274751320732193e-05,2022-03-24,3492
1427,0.0003104600645307095,2022-03-31,3492
1428,7.089354195457493e-05,2022-04-15,854
1429,0.0002723520564030501,2022-04-22,3348
1430,0.00011004512775354321,2022-04-19,3492
1431,0.0015713276616004458,2022-05-05,3349
1432,0.0015392475724738018,2022-05-03,3349
1433,0.0006601602176043936,2022-05-02,3492
1434,0.0007650419732635414,2022-05-03,3492
1435,0.0004389375205384306,2022-04-30,3492
1436,7.610074579677856e-05,2022-04-27,3492
1437,7.287178583806544e-05,2022-04-25,3492
1438,2.766770070443669e-06,2019-05-08,854
1439,2.500611369623971e-07,2019-05-11,854
1440,1.4563586060895465e-06,2019-05-27,854
1441,2.925248483367944e-06,2019-05-31,854
1442,2.4923378989454953e-06,2019-06-19,854
1443,6.050488421648317e-06,2019-06-27,854
1444,3.3323311472968493e-06,2019-06-29,854
1445,6.813976689648413e-06,2019-06-21,854
1446,6.189776978971129e-06,2019-07-24,854
1447,1.2070653095854544e-05,2019-08-06,854
1448,1.2260397102213325e-05,2019-08-09,854
1449,1.2968628353372979e-05,2019-07-30,854
1450,1.7459473162334268e-05,2019-08-12,854
1451,6.590028694514953e-06,2019-07-29,854
1452,1.0627250515028858e-05,2019-08-14,854
1453,1.0398482484522449e-05,2019-08-16,854
1454,1.3570117058725522e-05,2019-08-29,854
1455,1.5052237922842909e-06,2019-08-25,854
1456,7.562194330468646e-06,2019-08-31,854
1457,3.955765069467882e-05,2019-09-10,854
1458,9.848031982588984e-06,2019-09-24,854
1459,3.416807961374763e-07,2019-10-20,3348
1460,1.5970691661852214e-06,2019-10-25,3348
1461,2.226421328468074e-05,2019-11-04,854
1462,1.0345611887919871e-05,2019-11-07,3348
1463,1.2059853672198587e-05,2019-11-09,854
1464,8.135214253035184e-06,2019-11-10,854
1465,7.288812758421707e-06,2019-11-25,3348
1466,6.917021617855673e-06,2019-12-01,3348
1467,2.3891801133753106e-05,2019-12-02,854
1468,2.5010102691031113e-05,2019-12-06,3348
1469,7.518999098187284e-05,2019-12-09,3349
1470,5.4516214954341407e-05,2019-12-10,854
1471,1.8189128844881312e-05,2019-12-10,3348
1472,3.5253151859476226e-06,2019-12-14,854
1473,2.342037540929222e-05,2019-12-13,854
1474,3.705541828293282e-05,2019-12-18,3348
1475,5.73338590720399e-06,2019-12-21,854
1476,3.8394351880826335e-05,2020-01-08,854
1477,9.971278173564725e-05,2020-01-09,3349
1478,3.104668913751905e-05,2020-01-10,854
1479,2.8058620142042588e-05,2020-01-15,854
1480,1.4532794468385248e-05,2020-01-20,3348
1481,4.656946428958381e-05,2020-01-22,3349
1482,1.8768493403196325e-05,2020-01-24,854
1483,3.499106012762596e-05,2020-02-04,854
1484,6.558776643963999e-05,2020-02-06,3348
1485,8.694781577940986e-06,2020-02-09,3348
1486,5.058529450994318e-05,2020-02-10,854
1487,0.00010221777607485685,2020-02-10,3349
1488,2.7992319519251863e-06,2020-02-16,854
1489,1.4086663156884074e-05,2020-02-19,3348
1490,3.0037079480498687e-05,2020-02-28,3348
1491,4.4932521591100934e-05,2020-03-11,854
1492,0.00011868561468015672,2020-03-13,3349
1493,7.396115487139342e-06,2020-03-15,3348
1494,0.0001158589973761296,2020-03-17,3349
1495,3.772464397751333e-05,2020-03-20,854
1496,5.325828011179565e-05,2020-03-22,3349
1497,7.964518517586195e-05,2020-03-21,3349
1498,3.128442419849791e-05,2020-03-25,3348
1499,1.4156575215288422e-05,2020-03-24,854
1500,0.0002417318860193078,2020-03-27,3349
1501,9.432986513522457e-05,2020-03-30,3348
1502,0.0004183343419212892,2020-04-04,3349
1503,0.0007450435500594213,2020-04-07,3349
1504,0.0004904452044314211,2020-04-09,3349
1505,0.00020517930884677028,2020-04-10,854
1506,0.0006095362437982477,2020-04-14,3349
1507,0.00026001965425133817,2020-04-15,3348
1508,0.00012631413015293662,2020-04-12,3349
1509,0.0003146593372126723,2020-04-23,3349
1510,0.0001768243601528699,2020-04-23,854
1511,0.00021255785962433427,2020-04-29,3348
1512,0.00014287116506203675,2020-04-27,854
1513,0.0001722367986358334,2020-04-28,854
1514,0.00016980468758160118,2020-04-29,854
1515,0.0002267701453378669,2020-05-04,854
1516,0.0002517717303759252,2020-05-06,854
1517,0.00040517496205309936,2020-05-06,3348
1518,0.0006246861607946787,2020-05-08,3349
1519,0.00044289435098140447,2020-05-13,3349
1520,0.00023762037737861218,2020-05-14,854
1521,5.702182077526284e-05,2020-05-17,854
1522,8.140509930894065e-05,2020-05-16,854
1523,2.4643944158851094e-06,2020-05-18,3492
1524,1.603615714015729e-05,2020-05-20,3494
1525,0.0003607196096002562,2020-05-28,3349
1526,0.000378054890416523,2020-05-29,3349
1527,0.00019000130678258715,2020-05-29,854
1528,7.219182638229468e-05,2020-05-25,854
1529,0.000295411544744987,2020-06-03,3492
1530,0.00018901028165531255,2020-06-05,854
1531,0.0005951977773971082,2020-06-05,3349
1532,0.00042466866866264756,2020-06-01,3348
1533,0.00019924510659992848,2020-06-10,3348
1534,0.0004066057184534212,2020-06-11,3492
1535,0.00025950042830379815,2020-06-19,3348
1536,0.00011599377369088745,2020-06-18,3348
1537,9.668038852386976e-05,2020-06-13,3492
1538,7.336426664254414e-05,2020-06-20,3348
1539,0.0003012615779705588,2020-06-23,3349
1540,0.00046133740889286844,2020-06-30,3349
1541,0.0002330038422985846,2020-06-25,3349
1542,5.305978658188205e-05,2020-06-27,3492
1543,0.00015983294135777311,2020-06-29,3492
1544,1.580003080958813e-06,2020-06-21,3492
1545,0.00022744454605552557,2020-07-03,3348
1546,8.369596219163926e-05,2020-07-05,3348
1547,2.4733204073165e-05,2020-07-05,3492
1548,0.00016288703806641722,2020-07-10,854
1549,4.11255513624279e-06,2020-07-06,3494
1550,0.00023916349251751074,2020-07-15,854
1551,0.0003216353237247285,2020-07-16,3349
1552,5.383370492216853e-05,2020-07-12,3348
1553,0.0003246373070070777,2020-07-23,3349
1554,0.00016706039459394816,2020-07-23,854
1555,1.1196371728694329e-05,2020-07-27,3494
1556,0.0003155440958470161,2020-07-29,3349
1557,0.0004557411487855232,2020-08-03,3492
1558,0.0003110041580851822,2020-08-01,3349
1559,0.00031218622815641726,2020-08-04,3348
1560,8.74815695474865e-05,2020-08-02,3348
1561,1.0333874722175607e-05,2020-08-02,3494
1562,0.0003872293465661787,2020-08-08,3492
1563,0.00029281967075584517,2020-08-12,854
1564,0.00016771002414642068,2020-08-12,3348
1565,0.00016971543792704751,2020-08-15,3349
1566,0.00010895584285024944,2020-08-17,854
1567,1.1614690882066521e-05,2020-08-16,3494
1568,2.3190493168820926e-05,2020-08-15,3494
1569,9.347366967346119e-05,2020-08-22,854
1570,0.00023914822189033085,2020-08-25,854
1571,3.2364834409161656e-05,2020-08-22,3492
1572,0.0002306517799458995,2020-08-27,854
1573,0.0006094977779050586,2020-09-01,3349
1574,0.0001835783131410583,2020-08-29,3349
1575,0.00032428950934186964,2020-09-02,3492
1576,0.00038218592953686095,2020-09-05,3492
1577,5.073769709283795e-05,2020-09-05,3494
1578,0.00031256564845471706,2020-09-03,3492
1579,0.0006347001731268985,2020-09-04,3349
1580,8.028505359241742e-05,2020-09-04,3494
1581,0.00036935808356190547,2020-09-04,854
1582,3.103074136616163e-05,2020-09-06,3494
1583,0.000551636183440314,2020-09-09,854
1584,0.0005107166316484103,2020-09-09,3492
1585,9.397615169224717e-05,2020-09-08,3494
1586,0.000530976315543799,2020-09-14,3349
1587,0.00013826971182960015,2020-09-11,3492
1588,0.00019413659959953137,2020-09-15,3348
1589,7.311146204568662e-05,2020-09-12,3492
1590,0.00015335019487245526,2020-09-20,3349
1591,6.036014157060296e-05,2020-09-18,3492
1592,0.00011831954438191497,2020-09-23,3348
1593,0.0003709820291960835,2020-09-28,3349
1594,5.805152109483603e-05,2020-09-25,3348
1595,4.497610094880665e-05,2020-09-24,3494
1596,5.8582627844764035e-05,2020-09-24,3492
1597,5.3926408012027695e-06,2020-09-27,3494
1598,0.0001849100177118684,2020-10-03,3492
1599,0.0006464355228935969,2020-10-06,3492
1600,0.00023155285365101825,2020-10-04,3349
1601,0.00015822150442331142,2020-10-09,3348
1602,3.183752992638821e-05,2020-10-11,3494
1603,0.00010485092097564452,2020-10-08,3494
1604,6.387329688868337e-05,2020-10-10,3494
1605,0.0001110860994457446,2020-10-13,3348
1606,0.00017395167036939242,2020-10-13,3492
1607,0.00010897778437355421,2020-10-21,3348
1608,1.7168098022732874e-05,2020-10-18,3494
1609,0.00015953677696207955,2020-10-17,3349
1610,0.00012290012105416241,2020-10-17,854
1611,7.512488254322502e-05,2020-10-19,3494
1612,3.365233582884188e-05,2020-10-17,3494
1613,0.00030463623678480894,2020-10-29,854
1614,0.00040709986339101505,2020-10-29,3349
1615,0.0003060424497866226,2020-10-27,854
1616,0.00013746261342461355,2020-10-29,3348
1617,0.0004689219920721895,2020-11-02,3348
1618,0.00012801406983140457,2020-10-31,854
1619,0.0002883652665633965,2020-11-04,3348
1620,0.0008227230062073652,2020-11-06,3349
1621,0.00016972188721235072,2020-11-07,854
1622,0.0001548943359873804,2020-11-09,3494
1623,0.00012646174553169128,2020-11-11,3494
1624,0.00016304847949810632,2020-11-10,3494
1625,0.00029896506401190574,2020-11-11,3492
1626,9.882648413726353e-05,2020-11-10,854
1627,3.283123285109222e-06,2020-11-15,3492
1628,0.00042193133384440694,2020-11-19,3349
1629,3.9587781558627914e-05,2020-11-20,3494
1630,5.07519643154638e-05,2020-11-22,854
1631,3.222016152965126e-05,2020-11-18,3492
1632,3.442678562471013e-05,2020-11-27,3494
1633,0.00010506235411520555,2020-11-28,854
1634,9.832440224912794e-05,2020-11-29,3348
1635,0.0003424981255754001,2020-12-02,854
1636,0.00040519458487058404,2020-12-07,3349
1637,0.00017340726902211179,2020-12-08,854
1638,0.00041654848495840203,2020-12-08,3349
1639,0.00045464140303066216,2020-12-05,3492
1640,0.000702521436025686,2020-12-04,3492
1641,5.263541622190499e-05,2020-12-08,3494
1642,0.0005555491821354797,2020-12-10,854
1643,0.00021838719686149762,2020-12-10,3348
1644,0.00012975053425641936,2020-12-10,3494
1645,0.0007966364905082699,2020-12-10,3492
1646,0.0007553312456006398,2020-12-09,3492
1647,4.15257558830745e-05,2020-12-12,3494
1648,8.939998466496205e-05,2020-12-14,3494
1649,0.00025507156065465155,2020-12-13,3349
1650,8.161320623422344e-05,2020-12-14,3492
1651,0.00010401482438424217,2020-12-20,854
1652,0.0004945887686670918,2020-12-17,3349
1653,0.0006822455724883578,2020-12-18,3349
1654,6.0863637253703206e-05,2020-12-16,3492
1655,0.00012619701088559653,2020-12-17,3492
1656,3.0114591969308062e-05,2020-12-17,3494
1657,0.0004681617540962416,2020-12-22,3349
1658,0.0001929653658870892,2021-01-02,3492
1659,0.00011601942103960032,2020-12-31,3492
1660,0.0003642105504854087,2021-01-06,3348
1661,0.0008858397401662279,2021-01-06,3349
1662,0.00043154832012971047,2021-01-05,3492
1663,0.00015200440980665613,2021-01-09,3348
1664,0.00027711336901214284,2021-01-13,3348
1665,0.00029163890367416386,2021-01-11,3348
1666,0.00013389479615578812,2021-01-13,3492
1667,0.00017248131950225215,2021-01-15,3348
1668,8.833756186599659e-05,2021-01-15,3492
1669,5.170508783636385e-06,2021-01-17,3492
1670,0.00014563200088714258,2021-01-24,3349
1671,0.00018801859990338096,2021-01-23,3349
1672,8.743273103666844e-05,2021-01-31,854
1673,0.00046237274797668375,2021-02-08,3492
1674,6.823462863990326e-05,2021-02-07,3492
1675,0.00012987898235104517,2021-02-13,854
1676,5.315017506982521e-05,2021-02-13,3492
1677,0.0004962883020590532,2021-02-23,3349
1678,0.00015390742912787657,2021-02-24,3348
1679,3.073352226711274e-05,2021-02-20,3492
1680,5.029334482376689e-06,2021-02-21,3492
1681,0.00036876736144897604,2021-03-07,3349
1682,0.0011047547914336494,2021-03-05,3349
1683,0.0005505159551000581,2021-03-10,3492
1684,0.00032628318390480015,2021-03-08,3348
1685,0.00010867800443834295,2021-03-08,854
1686,7.66075779539173e-08,2021-03-07,854
1687,0.0002381173991529846,2021-03-11,3348
1688,8.143192242617998e-05,2021-03-15,3492
1689,6.003495641702111e-05,2021-03-16,3492
1690,0.0004148765133864191,2021-03-18,3349
1691,0.00014671146925181392,2021-03-17,3348
1692,0.00021182201935829892,2021-03-20,3349
1693,0.0004108886389608324,2021-03-19,3349
1694,0.0007293308216018883,2021-04-01,3349
1695,0.0004489949049811986,2021-04-06,3348
1696,0.0007123232375285164,2021-04-10,3492
1697,9.799917810845708e-08,2021-04-11,854
1698,0.0002704512798654238,2021-04-12,3492
1699,0.0006628744453905632,2021-04-13,3349
1700,0.0002741674265923184,2021-04-13,3348
1701,0.0003813680871109238,2021-04-23,3349
1702,0.00020977191816585762,2021-04-18,3349
1703,0.0005175224969715924,2021-04-22,3349
1704,0.0001641601491463484,2021-04-22,3348
1705,0.00016811906642456037,2021-04-29,3348
1706,0.0002521284027337633,2021-04-30,3492
1707,5.0849906038914766e-05,2021-04-30,854
1708,0.00013078928368454712,2021-05-05,854
1709,0.00014411538055315485,2021-05-10,854
1710,0.00010305940883289869,2021-05-07,854
1711,7.53055384539402e-05,2021-05-14,854
1712,0.00021903634215328558,2021-05-25,3349
1713,0.0004480067874699834,2021-05-28,3349
1714,0.0004926954714946993,2021-05-31,3348
1715,5.971180474792397e-06,2021-05-25,3492
1716,0.00010535955474668594,2021-06-03,854
1717,0.0006577210970819476,2021-06-01,3492
1718,0.0004650130931772261,2021-06-06,3349
1719,4.519656062544969e-05,2021-06-06,854
1720,0.0003228162241832933,2021-06-04,3348
1721,0.0003101107094338931,2021-06-09,3348
1722,0.00028103576359576004,2021-06-11,3492
1723,9.278355305502713e-05,2021-06-16,854
1724,0.0006189247452224281,2021-06-16,3349
1725,7.653448947373461e-05,2021-06-18,854
1726,5.567364108141765e-05,2021-06-21,3348
1727,0.00022452751974403476,2021-06-19,3349
1728,0.000572344118313675,2021-06-22,3349
1729,3.0321586736578038e-05,2021-06-27,854
1730,0.0001764730351820824,2021-06-22,3348
1731,0.00010559683222235694,2021-06-23,854
1732,1.2722102729798234e-06,2021-06-20,3492
1733,0.0005959795218825254,2021-06-30,3348
1734,0.00012810358213582104,2021-06-28,3348
1735,3.929939611316802e-05,2021-07-11,854
1736,0.00013944141338711045,2021-07-12,854
1737,0.00012671831340861436,2021-07-13,3348
1738,0.0007501288741055214,2021-07-15,3349
1739,7.57573721401972e-05,2021-07-20,854
1740,3.701255505649368e-05,2021-07-18,3348
1741,0.0005800075231272154,2021-07-21,3349
1742,0.00010971548576010184,2021-07-21,854
1743,8.351033645305123e-05,2021-07-16,854
1744,0.00011264151808915409,2021-07-19,854
1745,2.8117053580661377e-05,2021-07-24,854
1746,4.729412346888133e-05,2021-07-23,854
1747,2.6863827968077695e-05,2021-07-25,3348
1748,0.00029482065437198916,2021-07-31,3492
1749,0.0003666753142526634,2021-08-04,3348
1750,0.00023817839547971782,2021-08-01,3348
1751,0.0001382648384434738,2021-08-01,3492
1752,0.00016103665336731322,2021-08-07,3348
1753,0.0009586357843501059,2021-08-05,3492
1754,8.854342805963732e-05,2021-08-08,854
1755,0.0010258758502973949,2021-08-10,3349
1756,0.0006843911694774025,2021-08-19,3349
1757,0.00010417350799237177,2021-08-18,3348
1758,5.33852261775185e-05,2021-08-14,3492
1759,8.928787626453584e-05,2021-08-27,3348
1760,7.850208782997315e-05,2021-08-26,854
1761,5.660186621610426e-05,2021-08-25,3492
1762,0.00013752668767942652,2021-08-30,3348
1763,0.00022674035509795865,2021-09-07,854
1764,0.0006708897415136577,2021-09-09,3492
1765,6.555703435373932e-05,2021-09-20,3492
1766,0.00015892646075899418,2021-09-23,3348
1767,0.0001460927113179817,2021-09-26,3349
1768,0.0007176072028450781,2021-09-27,3349
1769,0.00046192475964857446,2021-10-04,3492
1770,0.0014237541734469417,2021-10-07,3492
1771,0.0007925084800691625,2021-10-08,854
1772,0.0004342642592438924,2021-10-08,3492
1773,0.00037511681518087055,2021-10-10,3349
1774,0.0003384885743283235,2021-10-13,3492
1775,0.0001727287048937372,2021-10-11,3492
1776,0.00010319591083933327,2021-10-17,854
1777,0.0007688760518307892,2021-10-14,854
1778,0.0001282927392838926,2021-10-15,3348
1779,3.924166854605554e-05,2021-10-17,3348
1780,1.4160521119086712e-05,2021-10-17,3492
1781,5.9193922828978795e-05,2021-10-23,3348
1782,0.0005270549510401127,2021-10-20,854
1783,6.968864596870011e-05,2021-10-20,3492
1784,0.00011863123795074709,2021-10-21,3348
1785,7.233699788615399e-05,2021-10-21,3492
1786,0.0003260046129460107,2021-10-27,854
1787,0.0001130821070781596,2021-10-27,3348
1788,0.0006745945081144653,2021-10-28,3349
1789,0.000431313878451777,2021-10-28,854
1790,0.0004521979754608566,2021-11-01,854
1791,0.0006592376743249423,2021-11-01,3492
1792,0.00027136908518758435,2021-11-05,3348
1793,0.00139447908020554,2021-11-08,3349
1794,0.00011740609330201136,2021-11-07,3492
1795,0.0004875408386640984,2021-11-10,854
1796,0.0002037058143890845,2021-11-12,854
1797,0.00015620048554732004,2021-11-15,3348
1798,8.897992956015285e-05,2021-11-19,3348
1799,0.00014239737343685856,2021-11-16,3348
1800,7.511528966737634e-05,2021-11-18,3492
1801,8.938687269134214e-05,2021-11-22,854
1802,0.0008482281997858866,2021-11-23,3349
1803,0.00053428264640663,2021-11-26,3349
1804,8.476208671210866e-05,2021-11-24,3348
1805,5.52305466589552e-05,2021-11-27,3492
1806,4.632958904261346e-05,2021-11-25,3492
1807,0.0006520553640339375,2021-12-01,3492
1808,0.0014779575272717328,2021-12-01,3349
1809,0.00046668340471999804,2021-12-02,3348
1810,0.0010463760373370823,2021-12-07,3492
1811,0.0011497313869029007,2021-12-09,3349
1812,0.00017067868372742598,2021-12-11,854
1813,0.00011942785498464598,2021-12-12,3348
1814,0.0003424900675596872,2021-12-14,854
1815,0.0009453366747549018,2021-12-14,3349
1816,8.350059583665472e-05,2021-12-12,854
1817,0.0008228846918213487,2021-12-16,3349
1818,0.0003007761558811431,2021-12-21,854
1819,0.0006660808113052186,2021-12-22,3349
1820,0.0007857354870178725,2021-12-27,3349
1821,0.00019328223242704739,2021-12-23,854
1822,8.999861705305655e-06,2021-12-26,3492
1823,8.022740810338705e-05,2021-12-31,854
1824,0.0015510287320700878,2022-01-05,3349
1825,0.0006374052040639657,2022-01-05,3492
1826,0.0001455090150888824,2022-01-09,3348
1827,0.00039394440685515083,2022-01-11,854
1828,0.00026336719857115743,2022-01-13,854
1829,0.0002612551715177028,2022-01-17,3348
1830,0.00011518225948508238,2022-01-15,3348
1831,0.00028446194692606584,2022-01-18,3348
1832,6.146088867806591e-05,2022-01-19,3492
1833,0.00023417067046996857,2022-01-20,3348
1834,0.00021813818632398648,2022-01-21,3348
1835,6.203966843004576e-05,2022-01-22,3348
1836,0.0007937326274692003,2022-01-24,3349
1837,0.00027482513878392844,2022-01-27,3348
1838,1.0659890916339004e-05,2022-01-23,3492
1839,0.0007927466727154492,2022-02-01,3492
1840,0.0003460672684052519,2022-01-29,3349
1841,4.722159927551327e-05,2022-01-30,854
1842,0.0003188034636832055,2022-01-31,3492
1843,0.0001260663938776505,2022-01-29,3492
1844,0.00029634907958613895,2022-02-03,854
1845,0.0003225559155977772,2022-02-02,854
1846,0.0009733087497151969,2022-02-15,3349
